R10:,B93,B97,B36,B37,B63,B33,B83,B5,B43,B86,B6,B79,B25,B98,B42,B29,B39,B44,B80,B1,B81,B75,B30,B84,B47,B14,B16,B15,B62,B99,B0,B71,B45,B91,B73,B53,B64,B24,B67,B17,B50,B68,B82,B7,B46,B18,B87,B74,B72,B76,B66,B48,B78,B61,B2,B55,B13,B41,B49,B95,B22,B96,B31,B60,B21,B12,B77,B58,B69,B57,B54,B92,B65,B28,B4,B9,B70,B40,B35,B56,B38,B85,B23,B94,B51,B10,B3,B8,B26,B20,B34,B19,B59,B27,B89,B90,B11,B32,B88,B52,
R11:,B80,B24,B70,B29,B5,B95,B25,B84,B78,B48,B54,B97,B37,B23,B92,B49,B63,B17,B71,B69,B44,B96,B31,B65,B22,B4,B76,B94,B72,B33,B18,B57,B38,B87,B28,B98,B82,B56,B13,B86,B21,B42,B40,B27,B88,B99,B47,B75,B85,B68,B61,B30,B6,B64,B81,B83,B51,B59,B9,B12,B89,B3,B1,B62,B58,B46,B91,B55,B67,B36,B8,B73,B41,B35,B11,B66,B39,B20,B15,B10,B19,B34,B43,B74,B7,B45,B26,B52,B50,B53,B2,B60,B77,B16,B14,B32,B90,B79,B93,B0,
R12:,B7,B94,B84,B44,B30,B95,B12,B55,B45,B28,B56,B19,B62,B6,B81,B29,B33,B80,B65,B85,B75,B78,B1,B74,B51,B92,B99,B63,B89,B41,B0,B67,B54,B32,B11,B17,B3,B73,B72,B69,B40,B48,B26,B31,B88,B13,B70,B97,B36,B23,B71,B60,B96,B34,B4,B49,B22,B82,B61,B25,B58,B46,B20,B14,B50,B53,B35,B16,B8,B5,B52,B93,B66,B9,B15,B21,B68,B27,B2,B38,B76,B10,B59,B37,B83,B42,B90,B18,B24,B64,B39,B91,B87,B57,B98,B47,B43,B79,B77,B86,
R13:,B38,B5,B41,B58,B27,B29,B0,B64,B46,B49,B85,B83,B70,B98,B79,B11,B34,B36,B37,B40,B57,B6,B50,B53,B60,B19,B66,B91,B86,B62,B18,B3,B21,B82,B94,B14,B13,B51,B54,B2,B87,B77,B39,B30,B16,B93,B23,B56,B90,B69,B45,B78,B17,B42,B12,B9,B72,B75,B88,B4,B63,B22,B15,B1,B73,B92,B31,B43,B80,B67,B65,B81,B76,B35,B61,B68,B32,B74,B71,B8,B28,B33,B95,B89,B84,B55,B48,B20,B59,B25,B52,B97,B47,B10,B96,B44,B99,B26,B7,B24,
R14:,B69,B52,B77,B82,B88,B47,B68,B55,B22,B58,B80,B16,B44,B41,B49,B15,B97,B39,B20,B96,B50,B26,B60,B18,B30,B84,B21,B95,B12,B98,B51,B94,B71,B11,B5,B32,B35,B85,B10,B53,B79,B9,B81,B31,B36,B66,B34,B54,B61,B86,B91,B92,B63,B27,B42,B93,B14,B1,B87,B17,B45,B89,B64,B40,B38,B83,B13,B29,B56,B33,B48,B73,B65,B76,B67,B8,B99,B3,B24,B62,B19,B23,B46,B72,B59,B37,B70,B7,B57,B6,B25,B90,B74,B43,B75,B4,B78,B28,B2,B0,
R15:,B78,B48,B31,B57,B7,B75,B39,B67,B94,B85,B21,B43,B0,B91,B38,B8,B76,B13,B25,B56,B55,B18,B88,B5,B68,B9,B72,B50,B83,B26,B19,B74,B42,B77,B33,B49,B54,B53,B35,B70,B2,B17,B44,B16,B93,B98,B22,B84,B6,B66,B95,B92,B60,B52,B73,B12,B14,B29,B61,B27,B41,B20,B30,B64,B23,B37,B87,B58,B71,B1,B40,B34,B96,B99,B10,B46,B82,B79,B90,B89,B45,B69,B63,B59,B97,B3,B15,B65,B80,B24,B86,B36,B47,B4,B62,B51,B32,B81,B28,B11,
R16:,B32,B23,B84,B83,B43,B77,B69,B1,B71,B48,B42,B59,B0,B96,B38,B52,B18,B75,B27,B61,B28,B94,B12,B53,B35,B58,B50,B98,B22,B47,B63,B89,B37,B44,B40,B10,B3,B14,B87,B60,B26,B72,B70,B65,B74,B13,B17,B51,B62,B15,B67,B25,B73,B29,B99,B20,B93,B33,B66,B41,B6,B45,B49,B56,B16,B24,B88,B92,B2,B19,B76,B7,B30,B85,B4,B68,B81,B5,B57,B11,B46,B36,B8,B90,B31,B95,B78,B9,B54,B80,B34,B97,B91,B39,B21,B86,B82,B64,B79,B55,
R17:,B46,B28,B11,B8,B44,B49,B73,B61,B94,B76,B86,B79,B29,B83,B57,B91,B70,B51,B23,B53,B72,B15,B27,B35,B1,B9,B42,B26,B97,B64,B37,B3,B56,B45,B54,B43,B36,B85,B48,B87,B40,B25,B38,B4,B60,B0,B74,B90,B30,B95,B65,B99,B47,B92,B10,B7,B67,B98,B13,B31,B52,B39,B12,B96,B80,B33,B84,B6,B82,B20,B66,B18,B5,B14,B78,B41,B32,B34,B24,B17,B81,B71,B88,B63,B77,B69,B89,B93,B21,B59,B22,B50,B62,B75,B68,B16,B19,B58,B2,B55,
R18:,B88,B73,B78,B19,B72,B89,B50,B43,B56,B5,B34,B95,B15,B33,B97,B14,B77,B65,B83,B30,B27,B10,B84,B71,B55,B96,B46,B1,B79,B39,B81,B74,B37,B98,B90,B35,B31,B53,B66,B51,B58,B67,B48,B61,B93,B91,B44,B85,B49,B68,B22,B20,B62,B12,B4,B13,B64,B9,B52,B16,B76,B7,B45,B87,B29,B36,B32,B21,B75,B23,B47,B3,B40,B8,B18,B26,B59,B11,B92,B38,B60,B57,B41,B99,B54,B28,B80,B2,B0,B42,B82,B25,B24,B63,B69,B86,B94,B17,B70,B6,
R19:,B58,B98,B27,B53,B36,B65,B54,B87,B83,B4,B31,B34,B91,B76,B89,B29,B12,B84,B30,B17,B23,B48,B45,B46,B0,B78,B71,B57,B41,B16,B35,B21,B64,B56,B44,B51,B7,B38,B49,B24,B22,B32,B40,B59,B28,B99,B69,B70,B79,B11,B61,B8,B72,B82,B6,B80,B18,B47,B55,B92,B66,B96,B25,B33,B60,B2,B10,B88,B26,B73,B77,B74,B43,B39,B3,B14,B15,B13,B67,B20,B63,B1,B90,B50,B37,B97,B94,B62,B75,B19,B81,B93,B68,B5,B9,B85,B52,B42,B95,B86,
R20:,B87,B45,B16,B3,B57,B40,B22,B92,B15,B84,B24,B69,B10,B13,B72,B1,B81,B75,B97,B55,B48,B83,B76,B14,B67,B46,B8,B43,B32,B80,B74,B79,B85,B68,B21,B4,B36,B34,B17,B29,B42,B35,B90,B9,B95,B82,B12,B73,B19,B23,B49,B26,B33,B60,B64,B25,B77,B91,B63,B20,B7,B0,B44,B51,B78,B39,B38,B89,B94,B59,B98,B66,B37,B86,B96,B53,B41,B30,B61,B70,B11,B99,B52,B56,B28,B18,B47,B58,B54,B2,B5,B27,B71,B6,B93,B65,B31,B62,B50,B88,
R21:,B22,B40,B83,B92,B55,B78,B43,B37,B71,B10,B20,B64,B65,B59,B31,B93,B87,B28,B91,B6,B72,B84,B9,B81,B33,B58,B51,B62,B94,B17,B32,B60,B70,B68,B63,B1,B34,B96,B24,B95,B23,B47,B13,B99,B29,B0,B18,B44,B80,B48,B61,B69,B50,B46,B45,B75,B36,B66,B5,B26,B16,B74,B85,B42,B11,B30,B12,B41,B76,B19,B8,B53,B89,B25,B90,B77,B4,B38,B67,B82,B98,B3,B27,B54,B56,B2,B49,B21,B73,B35,B15,B86,B97,B52,B39,B79,B14,B7,B57,B88,
R22:,B2,B94,B79,B78,B20,B46,B51,B82,B40,B18,B53,B43,B56,B96,B98,B99,B57,B4,B71,B92,B31,B42,B45,B27,B67,B52,B62,B24,B44,B88,B54,B95,B72,B23,B83,B3,B7,B39,B65,B50,B55,B70,B61,B48,B17,B19,B49,B89,B10,B90,B11,B36,B60,B75,B9,B63,B30,B59,B58,B91,B25,B26,B73,B33,B0,B68,B84,B32,B38,B81,B66,B37,B29,B35,B15,B97,B41,B86,B28,B87,B47,B12,B80,B1,B21,B93,B74,B34,B77,B5,B16,B6,B8,B14,B76,B85,B13,B22,B69,B64,
R23:,B46,B59,B11,B8,B69,B64,B28,B32,B81,B83,B20,B14,B98,B85,B97,B52,B53,B24,B51,B63,B73,B15,B34,B6,B87,B91,B56,B37,B50,B79,B21,B2,B60,B77,B66,B78,B42,B0,B1,B31,B71,B43,B84,B44,B33,B22,B25,B7,B82,B23,B35,B55,B54,B40,B27,B75,B19,B49,B70,B29,B16,B39,B80,B86,B47,B76,B72,B4,B41,B3,B68,B26,B94,B38,B17,B96,B12,B88,B45,B61,B36,B99,B74,B95,B92,B5,B67,B65,B30,B9,B13,B58,B48,B89,B62,B10,B57,B90,B18,B93,
R24:,B76,B32,B27,B41,B95,B45,B52,B44,B71,B67,B42,B54,B68,B3,B59,B46,B80,B40,B8,B85,B83,B75,B38,B12,B91,B19,B29,B61,B89,B4,B96,B23,B26,B57,B24,B82,B56,B86,B50,B31,B62,B10,B36,B99,B20,B25,B60,B66,B92,B90,B93,B64,B13,B39,B49,B84,B34,B94,B7,B1,B98,B48,B11,B51,B9,B72,B2,B79,B81,B5,B74,B58,B43,B22,B35,B17,B16,B37,B77,B14,B53,B69,B65,B47,B87,B55,B88,B63,B15,B28,B78,B33,B70,B0,B73,B6,B97,B18,B21,B30,
R25:,B70,B56,B22,B77,B20,B23,B72,B83,B92,B65,B15,B6,B31,B0,B57,B88,B55,B24,B41,B62,B28,B40,B59,B2,B10,B1,B96,B38,B7,B46,B4,B67,B16,B3,B30,B85,B80,B47,B58,B45,B8,B94,B75,B17,B68,B5,B98,B51,B89,B90,B44,B60,B43,B86,B33,B9,B82,B93,B81,B63,B84,B99,B87,B52,B66,B95,B35,B27,B71,B50,B91,B79,B34,B18,B42,B53,B37,B74,B76,B69,B11,B29,B36,B54,B12,B19,B26,B64,B97,B32,B48,B13,B73,B78,B14,B61,B39,B49,B21,B25,
R26:,B70,B4,B88,B71,B62,B12,B46,B28,B11,B78,B55,B42,B74,B59,B38,B17,B18,B54,B58,B77,B33,B49,B52,B50,B1,B63,B99,B6,B3,B61,B94,B16,B19,B56,B84,B91,B13,B9,B72,B10,B7,B44,B15,B32,B57,B37,B47,B65,B26,B98,B85,B41,B25,B2,B31,B27,B83,B95,B21,B90,B51,B89,B30,B35,B96,B23,B48,B87,B29,B76,B45,B60,B97,B0,B69,B36,B39,B92,B75,B79,B20,B73,B40,B80,B5,B64,B67,B81,B66,B43,B14,B68,B53,B86,B34,B22,B8,B24,B93,B82,
R27:,B0,B26,B48,B75,B23,B63,B97,B66,B34,B39,B2,B72,B98,B31,B54,B73,B88,B28,B16,B84,B81,B11,B6,B41,B13,B47,B82,B43,B60,B95,B27,B67,B83,B49,B18,B9,B40,B79,B70,B76,B90,B52,B62,B74,B57,B8,B59,B86,B1,B4,B3,B58,B68,B29,B71,B92,B17,B44,B80,B50,B87,B25,B64,B61,B14,B85,B15,B20,B96,B10,B51,B7,B69,B99,B12,B53,B22,B24,B5,B55,B78,B21,B30,B42,B89,B36,B91,B77,B37,B46,B94,B35,B56,B93,B45,B32,B33,B19,B65,B38,
R28:,B73,B33,B87,B98,B99,B0,B72,B78,B43,B96,B19,B93,B69,B53,B13,B22,B49,B54,B15,B97,B16,B41,B82,B9,B95,B86,B5,B35,B27,B91,B70,B59,B7,B48,B3,B57,B77,B61,B76,B58,B32,B85,B51,B47,B4,B18,B10,B30,B28,B64,B14,B6,B63,B81,B92,B31,B8,B12,B11,B89,B24,B79,B29,B62,B45,B23,B67,B80,B50,B88,B74,B38,B34,B2,B37,B60,B68,B42,B1,B39,B20,B40,B25,B84,B46,B65,B71,B52,B21,B56,B90,B75,B83,B66,B55,B26,B17,B36,B94,B44,
R29:,B11,B36,B38,B90,B17,B93,B95,B39,B91,B78,B13,B99,B56,B0,B77,B70,B10,B24,B75,B2,B98,B20,B83,B47,B14,B71,B94,B42,B51,B82,B45,B4,B43,B16,B73,B55,B15,B25,B80,B18,B81,B46,B79,B58,B28,B86,B48,B26,B68,B3,B69,B87,B92,B65,B12,B21,B37,B88,B27,B6,B32,B72,B54,B96,B49,B30,B31,B8,B60,B1,B97,B61,B22,B40,B85,B19,B34,B52,B23,B5,B7,B41,B33,B64,B89,B53,B9,B74,B76,B67,B84,B35,B62,B44,B57,B66,B29,B50,B63,B59,
R30:,B56,B15,B97,B2,B68,B53,B36,B52,B71,B10,B58,B45,B18,B74,B28,B63,B94,B84,B83,B86,B0,B47,B40,B30,B87,B55,B95,B88,B17,B9,B89,B57,B62,B8,B61,B64,B76,B99,B33,B67,B92,B3,B77,B20,B22,B90,B24,B12,B38,B70,B66,B14,B13,B1,B96,B50,B7,B26,B81,B79,B31,B42,B16,B54,B35,B69,B73,B78,B93,B25,B82,B44,B37,B34,B75,B59,B98,B11,B85,B23,B49,B72,B27,B80,B32,B43,B51,B46,B91,B60,B65,B29,B4,B19,B6,B41,B21,B39,B48,B5,
R31:,B53,B67,B82,B88,B32,B98,B37,B29,B62,B85,B79,B45,B64,B77,B24,B86,B26,B8,B6,B95,B12,B40,B23,B34,B83,B4,B5,B41,B76,B66,B44,B9,B70,B65,B57,B38,B75,B48,B14,B49,B73,B21,B61,B30,B94,B42,B99,B71,B25,B3,B15,B78,B10,B16,B39,B43,B92,B47,B63,B22,B18,B17,B19,B36,B52,B46,B87,B68,B74,B56,B50,B93,B96,B60,B11,B0,B54,B27,B84,B80,B81,B51,B20,B2,B31,B72,B58,B91,B69,B97,B1,B28,B35,B59,B7,B55,B89,B13,B33,B90,
R32:,B97,B43,B41,B86,B10,B44,B68,B89,B90,B70,B59,B66,B23,B84,B85,B47,B20,B48,B53,B57,B1,B79,B78,B27,B71,B98,B82,B92,B0,B6,B19,B9,B26,B61,B63,B83,B16,B51,B34,B56,B28,B50,B22,B32,B38,B35,B45,B73,B46,B8,B33,B67,B99,B81,B31,B91,B13,B4,B80,B65,B62,B95,B37,B87,B36,B69,B94,B54,B49,B18,B29,B93,B5,B24,B60,B42,B96,B2,B64,B52,B15,B17,B30,B74,B25,B58,B72,B75,B12,B39,B55,B3,B11,B14,B77,B21,B88,B7,B40,B76,
R33:,B0,B14,B28,B12,B48,B10,B54,B94,B30,B33,B40,B1,B64,B77,B19,B90,B99,B83,B55,B84,B17,B95,B98,B86,B50,B87,B71,B51,B79,B15,B80,B59,B4,B2,B97,B67,B73,B6,B72,B62,B76,B29,B3,B89,B21,B11,B16,B74,B23,B25,B63,B75,B53,B58,B27,B32,B43,B45,B47,B88,B20,B42,B85,B22,B61,B91,B9,B5,B44,B66,B46,B39,B31,B82,B36,B18,B65,B68,B52,B7,B81,B37,B69,B93,B70,B56,B78,B34,B60,B8,B57,B24,B92,B96,B41,B26,B35,B38,B49,B13,
R34:,B49,B70,B38,B78,B87,B79,B56,B63,B45,B30,B82,B85,B91,B10,B60,B54,B69,B6,B35,B88,B72,B65,B27,B80,B68,B18,B77,B20,B55,B93,B42,B95,B90,B23,B46,B32,B92,B75,B44,B83,B59,B29,B11,B19,B39,B3,B57,B61,B22,B33,B81,B15,B71,B73,B31,B51,B74,B99,B52,B24,B1,B53,B9,B14,B47,B2,B34,B98,B36,B41,B97,B86,B25,B28,B13,B37,B96,B21,B76,B64,B12,B89,B4,B66,B17,B7,B58,B0,B67,B8,B26,B94,B16,B43,B62,B84,B50,B48,B5,B40,
R35:,B10,B13,B78,B34,B28,B20,B88,B37,B89,B95,B79,B48,B64,B4,B47,B41,B2,B94,B3,B65,B22,B25,B19,B90,B83,B73,B75,B16,B43,B52,B38,B14,B40,B87,B68,B50,B84,B57,B33,B23,B98,B59,B8,B92,B9,B80,B6,B82,B1,B27,B60,B12,B96,B54,B21,B42,B11,B17,B85,B15,B49,B24,B81,B67,B36,B76,B35,B91,B5,B61,B46,B70,B45,B69,B71,B77,B44,B18,B63,B0,B29,B56,B93,B30,B97,B58,B66,B51,B74,B55,B7,B99,B53,B39,B32,B26,B62,B86,B72,B31,
R36:,B64,B98,B71,B42,B25,B31,B51,B97,B18,B65,B60,B44,B63,B76,B6,B1,B62,B93,B90,B96,B37,B8,B16,B67,B56,B32,B81,B19,B24,B29,B58,B39,B7,B61,B30,B88,B12,B66,B46,B9,B45,B73,B87,B53,B11,B48,B94,B69,B22,B28,B34,B38,B4,B15,B5,B13,B41,B99,B2,B35,B59,B47,B26,B77,B17,B52,B91,B55,B83,B20,B27,B0,B57,B14,B21,B80,B82,B70,B36,B92,B84,B89,B54,B33,B72,B95,B79,B40,B68,B3,B10,B49,B74,B50,B23,B78,B86,B43,B85,B75,
R37:,B91,B37,B27,B75,B3,B31,B53,B85,B72,B68,B57,B24,B83,B82,B84,B65,B95,B90,B64,B62,B97,B2,B63,B93,B25,B11,B1,B12,B44,B51,B50,B16,B13,B5,B99,B79,B87,B52,B48,B7,B46,B41,B40,B20,B81,B67,B56,B21,B28,B14,B30,B94,B69,B77,B8,B73,B47,B17,B42,B32,B45,B19,B80,B98,B88,B61,B9,B92,B58,B0,B60,B23,B22,B78,B76,B10,B29,B49,B4,B96,B6,B38,B15,B36,B34,B66,B55,B26,B71,B74,B59,B89,B39,B43,B54,B86,B70,B18,B33,B35,
R38:,B99,B93,B97,B69,B37,B19,B24,B68,B35,B80,B94,B17,B6,B8,B66,B65,B46,B57,B48,B44,B74,B7,B71,B78,B88,B58,B72,B59,B12,B45,B3,B70,B42,B31,B92,B0,B20,B83,B89,B36,B29,B96,B15,B1,B16,B34,B75,B30,B61,B76,B79,B43,B14,B85,B81,B98,B90,B40,B51,B52,B87,B5,B25,B10,B91,B23,B32,B9,B18,B67,B49,B39,B21,B41,B64,B55,B4,B86,B54,B73,B2,B50,B27,B28,B62,B95,B11,B60,B47,B56,B22,B26,B84,B33,B77,B82,B38,B63,B53,B13,
R39:,B2,B28,B3,B48,B97,B39,B13,B29,B15,B74,B85,B23,B76,B69,B31,B98,B41,B17,B59,B38,B16,B55,B86,B73,B65,B1,B56,B20,B0,B90,B60,B21,B5,B36,B82,B88,B54,B37,B72,B51,B18,B42,B9,B78,B50,B99,B63,B7,B84,B49,B19,B70,B25,B11,B77,B96,B87,B52,B26,B6,B35,B47,B40,B92,B66,B12,B33,B68,B75,B62,B89,B83,B4,B93,B22,B14,B57,B30,B80,B34,B64,B58,B94,B43,B79,B53,B10,B95,B81,B44,B24,B46,B32,B61,B67,B27,B45,B71,B8,B91,
R40:,B51,B95,B73,B17,B9,B97,B52,B64,B59,B83,B44,B79,B98,B36,B84,B72,B86,B6,B74,B40,B71,B35,B65,B62,B12,B70,B4,B27,B15,B53,B11,B46,B16,B20,B87,B2,B76,B18,B39,B61,B60,B32,B34,B25,B88,B26,B8,B55,B37,B99,B63,B58,B1,B90,B45,B14,B91,B66,B0,B50,B7,B68,B92,B80,B41,B96,B78,B10,B19,B48,B24,B3,B13,B38,B49,B94,B56,B93,B33,B82,B23,B67,B89,B77,B81,B5,B47,B75,B31,B43,B30,B21,B29,B28,B85,B54,B42,B69,B22,B57,
R41:,B36,B19,B71,B17,B42,B27,B51,B38,B58,B61,B40,B55,B46,B91,B98,B85,B23,B99,B78,B53,B9,B90,B86,B97,B70,B7,B87,B6,B43,B57,B8,B82,B30,B28,B52,B21,B62,B66,B92,B32,B75,B80,B15,B4,B68,B33,B59,B74,B56,B69,B16,B2,B93,B18,B65,B67,B81,B44,B10,B37,B79,B45,B11,B47,B89,B12,B35,B48,B60,B20,B14,B5,B73,B94,B96,B0,B26,B41,B13,B88,B3,B64,B31,B22,B50,B49,B39,B54,B34,B76,B95,B24,B83,B25,B72,B1,B84,B63,B77,B29,
R42:,B49,B64,B97,B60,B67,B21,B70,B88,B52,B28,B45,B5,B44,B10,B7,B25,B22,B57,B35,B34,B2,B69,B62,B84,B29,B47,B54,B15,B55,B77,B92,B37,B93,B43,B8,B31,B85,B78,B40,B27,B82,B59,B11,B96,B6,B4,B33,B61,B72,B24,B74,B99,B83,B56,B98,B14,B48,B89,B9,B39,B81,B87,B51,B91,B86,B79,B65,B32,B90,B1,B16,B0,B80,B73,B23,B46,B36,B26,B20,B53,B3,B38,B95,B30,B13,B58,B50,B18,B76,B17,B19,B75,B41,B66,B42,B63,B71,B12,B94,B68,
R43:,B85,B44,B95,B24,B98,B40,B79,B69,B86,B10,B28,B50,B7,B4,B81,B90,B76,B48,B33,B87,B80,B62,B0,B12,B13,B43,B60,B18,B21,B2,B20,B75,B67,B30,B94,B25,B16,B23,B1,B49,B51,B72,B74,B26,B70,B39,B14,B55,B52,B78,B6,B35,B93,B5,B34,B19,B82,B41,B46,B45,B31,B36,B83,B65,B97,B92,B37,B9,B3,B99,B84,B91,B54,B88,B64,B59,B61,B77,B42,B71,B47,B57,B89,B58,B29,B38,B96,B66,B32,B22,B53,B73,B68,B17,B63,B27,B15,B8,B11,B56,
R44:,B95,B29,B66,B93,B59,B38,B68,B4,B63,B36,B48,B82,B33,B1,B6,B88,B39,B89,B37,B11,B14,B73,B69,B50,B80,B32,B23,B99,B92,B78,B96,B53,B90,B16,B64,B40,B51,B12,B65,B84,B34,B8,B20,B17,B74,B44,B60,B81,B25,B97,B70,B57,B41,B98,B13,B77,B26,B79,B18,B91,B94,B76,B72,B30,B71,B19,B24,B22,B67,B54,B49,B7,B61,B10,B83,B28,B15,B31,B27,B62,B2,B46,B3,B0,B43,B35,B9,B56,B55,B47,B58,B42,B75,B5,B45,B86,B52,B21,B85,B87,
