R10:,B32,B11,B46,B60,B33,B78,B67,B50,B36,B0,B26,B63,B72,B56,B2,B64,B68,B16,B35,B10,B51,B38,B62,B98,B39,B34,B20,B55,B17,B92,B93,B59,B45,B22,B12,B83,B47,B75,B84,B85,B3,B87,B8,B29,B71,B61,B40,B57,B91,B70,B25,B80,B23,B79,B88,B37,B4,B94,B31,B27,B5,B48,B66,B77,B41,B7,B18,B19,B53,B82,B24,B6,B89,B13,B49,B90,B97,B30,B73,B1,B99,B9,B86,B74,B15,B21,B28,B58,B44,B14,B81,B95,B43,B69,B96,B65,B52,B54,B42,B76,
R11:,B91,B12,B69,B19,B59,B68,B28,B4,B94,B15,B75,B99,B90,B0,B67,B32,B81,B2,B76,B38,B30,B78,B93,B73,B62,B43,B82,B33,B58,B13,B17,B23,B22,B46,B18,B77,B10,B97,B84,B1,B51,B20,B44,B45,B89,B57,B37,B29,B52,B50,B72,B8,B88,B92,B53,B86,B48,B56,B25,B9,B31,B71,B6,B60,B14,B41,B5,B83,B7,B63,B74,B40,B80,B11,B36,B66,B61,B95,B70,B24,B35,B55,B47,B98,B87,B39,B34,B64,B96,B49,B65,B21,B16,B79,B26,B42,B85,B27,B3,B54,
R12:,B17,B10,B11,B72,B36,B23,B87,B5,B75,B64,B27,B43,B66,B92,B98,B39,B71,B45,B26,B93,B47,B25,B15,B42,B30,B29,B82,B56,B73,B14,B52,B8,B40,B79,B4,B88,B90,B80,B18,B34,B70,B12,B55,B49,B83,B89,B35,B63,B2,B3,B97,B22,B28,B59,B81,B78,B84,B37,B21,B7,B48,B85,B13,B16,B74,B19,B65,B77,B96,B68,B20,B46,B62,B1,B54,B44,B95,B61,B0,B86,B58,B67,B76,B91,B60,B9,B99,B38,B53,B69,B41,B31,B33,B24,B51,B32,B57,B94,B50,B6,
R13:,B64,B71,B9,B63,B3,B28,B78,B30,B25,B52,B59,B48,B73,B33,B81,B42,B65,B23,B90,B99,B92,B34,B22,B21,B68,B44,B85,B94,B91,B45,B11,B62,B76,B50,B26,B87,B93,B12,B38,B41,B17,B75,B36,B95,B39,B72,B13,B56,B40,B60,B5,B70,B8,B79,B69,B16,B58,B88,B19,B49,B4,B32,B10,B54,B67,B83,B15,B0,B51,B24,B31,B6,B61,B27,B66,B46,B98,B35,B29,B84,B86,B20,B80,B14,B74,B55,B2,B82,B47,B57,B53,B7,B89,B1,B97,B18,B77,B96,B43,B37,
R14:,B81,B87,B80,B36,B99,B7,B26,B19,B10,B6,B50,B21,B3,B78,B89,B95,B49,B73,B53,B45,B25,B43,B62,B11,B30,B64,B94,B65,B67,B23,B72,B29,B69,B68,B0,B16,B24,B55,B9,B75,B32,B61,B22,B40,B31,B48,B84,B88,B13,B93,B76,B17,B60,B59,B97,B79,B58,B27,B70,B92,B54,B34,B20,B90,B74,B35,B82,B57,B5,B18,B4,B85,B37,B51,B98,B86,B8,B63,B47,B56,B83,B66,B96,B2,B33,B52,B42,B38,B1,B71,B77,B15,B44,B28,B12,B39,B14,B91,B41,B46,
R15:,B4,B44,B81,B25,B76,B99,B75,B78,B13,B2,B77,B32,B31,B97,B35,B17,B79,B8,B6,B72,B86,B16,B1,B84,B73,B40,B28,B42,B14,B89,B62,B71,B20,B46,B36,B93,B65,B10,B58,B49,B0,B96,B60,B94,B27,B87,B85,B64,B61,B21,B74,B39,B69,B59,B43,B23,B9,B56,B41,B19,B66,B95,B57,B83,B24,B18,B38,B54,B80,B70,B7,B91,B34,B50,B53,B67,B51,B88,B92,B90,B3,B37,B15,B29,B52,B82,B22,B11,B48,B55,B63,B68,B98,B12,B30,B26,B33,B47,B45,B5,
R16:,B24,B55,B88,B89,B42,B43,B91,B78,B46,B12,B18,B19,B44,B36,B0,B5,B56,B63,B93,B74,B2,B95,B33,B20,B61,B47,B21,B69,B60,B7,B80,B11,B62,B85,B27,B76,B57,B15,B40,B87,B53,B77,B29,B9,B48,B84,B98,B59,B10,B71,B49,B54,B86,B79,B30,B38,B75,B22,B26,B64,B25,B51,B67,B13,B34,B4,B28,B92,B16,B39,B6,B37,B66,B81,B32,B52,B8,B96,B31,B3,B83,B65,B45,B90,B35,B23,B50,B68,B41,B82,B94,B70,B17,B72,B58,B97,B99,B14,B73,B1,
R17:,B23,B37,B25,B28,B57,B55,B68,B58,B79,B47,B0,B18,B94,B46,B12,B50,B48,B49,B53,B88,B13,B14,B83,B64,B16,B85,B17,B81,B74,B43,B54,B35,B11,B61,B76,B95,B15,B21,B87,B51,B42,B1,B41,B98,B7,B40,B32,B22,B93,B71,B70,B2,B62,B8,B65,B73,B20,B91,B67,B38,B4,B34,B92,B90,B97,B19,B24,B36,B89,B9,B44,B84,B26,B59,B31,B10,B63,B96,B80,B78,B5,B75,B3,B39,B56,B72,B86,B52,B33,B30,B45,B60,B77,B82,B99,B66,B69,B6,B29,B27,
R18:,B99,B85,B98,B71,B58,B44,B51,B88,B16,B30,B45,B0,B94,B91,B9,B84,B3,B68,B74,B72,B79,B20,B37,B28,B75,B21,B41,B73,B38,B95,B26,B33,B13,B65,B2,B23,B54,B29,B8,B55,B67,B82,B12,B10,B42,B59,B32,B1,B46,B57,B89,B18,B17,B47,B61,B48,B15,B52,B56,B49,B96,B90,B5,B39,B31,B50,B11,B34,B6,B4,B40,B66,B7,B60,B86,B97,B83,B63,B69,B27,B70,B22,B87,B80,B14,B24,B76,B25,B81,B64,B19,B77,B35,B93,B62,B53,B43,B92,B78,B36,
R19:,B95,B85,B99,B40,B93,B32,B66,B81,B86,B90,B11,B69,B37,B18,B27,B77,B97,B54,B76,B22,B44,B45,B9,B60,B67,B4,B64,B79,B92,B87,B78,B89,B51,B42,B84,B1,B5,B46,B33,B62,B70,B48,B65,B26,B13,B43,B34,B57,B39,B6,B25,B49,B88,B94,B91,B19,B96,B30,B7,B28,B56,B29,B17,B61,B10,B3,B14,B50,B20,B12,B63,B75,B98,B72,B71,B73,B21,B36,B52,B58,B24,B2,B41,B59,B47,B53,B16,B8,B23,B38,B74,B15,B83,B0,B35,B82,B80,B31,B55,B68,
R20:,B22,B31,B66,B92,B59,B15,B25,B42,B87,B16,B63,B81,B96,B2,B46,B91,B48,B49,B61,B26,B72,B95,B7,B27,B82,B35,B33,B90,B41,B45,B99,B39,B10,B69,B40,B60,B11,B28,B76,B85,B64,B94,B88,B8,B86,B0,B62,B4,B12,B13,B74,B80,B65,B9,B44,B51,B89,B78,B77,B37,B38,B70,B58,B17,B19,B71,B14,B54,B20,B3,B83,B32,B79,B6,B56,B53,B57,B52,B43,B1,B84,B97,B98,B55,B67,B36,B5,B18,B50,B47,B68,B34,B93,B30,B75,B73,B24,B21,B29,B23,
R21:,B60,B53,B85,B97,B77,B13,B25,B7,B84,B2,B45,B28,B89,B91,B73,B64,B38,B11,B90,B58,B29,B48,B50,B62,B4,B57,B63,B8,B17,B26,B55,B39,B36,B94,B16,B6,B66,B70,B32,B35,B61,B75,B67,B19,B34,B5,B87,B23,B9,B86,B83,B65,B69,B79,B82,B88,B37,B31,B49,B47,B93,B3,B41,B51,B59,B30,B95,B96,B33,B1,B18,B52,B12,B68,B56,B54,B40,B43,B72,B76,B20,B98,B22,B74,B99,B46,B24,B78,B14,B21,B15,B92,B0,B10,B80,B42,B81,B71,B44,B27,
R22:,B62,B99,B3,B11,B1,B30,B6,B38,B79,B48,B75,B84,B96,B80,B69,B15,B88,B20,B56,B82,B57,B66,B32,B91,B13,B8,B33,B64,B55,B19,B10,B71,B73,B26,B39,B16,B63,B65,B74,B24,B40,B21,B34,B95,B7,B89,B86,B23,B2,B81,B42,B27,B97,B46,B22,B49,B67,B83,B9,B94,B37,B54,B53,B72,B52,B98,B85,B14,B51,B31,B70,B45,B61,B60,B47,B12,B35,B76,B90,B93,B36,B28,B68,B59,B44,B58,B25,B92,B78,B29,B77,B50,B5,B87,B17,B18,B4,B41,B43,B0,
R23:,B8,B57,B96,B84,B76,B42,B10,B32,B19,B60,B90,B65,B53,B0,B38,B51,B40,B91,B98,B49,B54,B35,B70,B17,B12,B2,B99,B5,B18,B55,B77,B72,B4,B92,B24,B85,B9,B71,B45,B48,B7,B43,B81,B83,B23,B47,B46,B63,B21,B28,B6,B78,B50,B58,B73,B34,B13,B69,B95,B86,B93,B94,B59,B68,B20,B3,B79,B27,B36,B44,B37,B56,B64,B75,B88,B26,B25,B66,B52,B67,B62,B29,B30,B74,B11,B41,B82,B97,B87,B14,B89,B61,B1,B16,B39,B80,B33,B15,B22,B31,
R24:,B6,B78,B12,B32,B58,B60,B57,B4,B79,B56,B62,B69,B21,B15,B52,B75,B42,B88,B39,B16,B38,B86,B41,B89,B55,B77,B98,B92,B74,B33,B94,B72,B8,B5,B97,B54,B63,B91,B1,B27,B50,B80,B70,B47,B22,B10,B31,B2,B48,B13,B93,B53,B35,B40,B46,B66,B49,B64,B96,B28,B45,B99,B37,B3,B14,B85,B44,B59,B82,B65,B9,B29,B67,B68,B84,B71,B11,B90,B61,B30,B34,B25,B87,B19,B76,B51,B17,B73,B24,B0,B95,B83,B18,B36,B7,B23,B26,B81,B20,B43,
R25:,B3,B87,B14,B88,B18,B19,B30,B40,B53,B81,B72,B10,B48,B63,B38,B73,B49,B99,B83,B86,B95,B85,B91,B84,B89,B98,B67,B16,B42,B65,B68,B64,B93,B5,B35,B2,B8,B45,B24,B37,B74,B56,B4,B77,B32,B26,B41,B34,B39,B23,B46,B50,B12,B13,B79,B62,B17,B33,B96,B66,B69,B28,B82,B0,B60,B75,B58,B52,B94,B29,B61,B1,B22,B70,B9,B59,B15,B27,B92,B55,B97,B21,B44,B36,B54,B71,B78,B25,B47,B76,B43,B7,B11,B57,B80,B20,B6,B31,B90,B51,
R26:,B38,B90,B99,B30,B92,B45,B10,B62,B14,B33,B11,B42,B25,B75,B51,B96,B39,B47,B34,B70,B37,B48,B89,B22,B0,B54,B69,B27,B64,B78,B72,B36,B52,B91,B24,B9,B77,B81,B60,B59,B94,B83,B63,B41,B97,B46,B20,B55,B2,B35,B80,B67,B86,B85,B87,B21,B73,B5,B84,B53,B40,B66,B79,B12,B7,B76,B29,B1,B65,B98,B95,B71,B61,B74,B50,B8,B31,B4,B44,B28,B43,B58,B32,B82,B49,B93,B68,B18,B19,B56,B3,B13,B15,B23,B17,B26,B16,B57,B6,B88,
R27:,B59,B4,B23,B94,B72,B20,B7,B77,B52,B96,B0,B55,B91,B28,B35,B56,B86,B10,B3,B30,B80,B27,B62,B38,B98,B54,B51,B45,B82,B92,B89,B44,B8,B93,B2,B46,B33,B61,B83,B5,B34,B64,B63,B11,B99,B15,B25,B84,B13,B74,B12,B17,B14,B50,B69,B39,B87,B60,B9,B81,B73,B68,B65,B48,B97,B41,B24,B49,B88,B36,B32,B31,B1,B47,B85,B75,B66,B71,B76,B22,B19,B40,B42,B78,B26,B57,B37,B18,B79,B90,B21,B43,B29,B67,B95,B70,B58,B53,B6,B16,
R28:,B64,B9,B31,B40,B99,B5,B10,B69,B16,B41,B37,B87,B55,B19,B86,B3,B38,B44,B59,B46,B65,B2,B71,B72,B82,B93,B15,B97,B63,B90,B43,B13,B95,B26,B45,B83,B51,B76,B7,B88,B96,B73,B49,B20,B24,B62,B53,B94,B1,B92,B25,B17,B18,B89,B67,B30,B75,B12,B39,B85,B79,B52,B27,B4,B34,B68,B35,B56,B14,B42,B78,B66,B91,B11,B77,B36,B33,B58,B47,B74,B57,B50,B28,B70,B81,B84,B23,B0,B80,B48,B98,B60,B54,B61,B32,B8,B22,B21,B29,B6,
R29:,B46,B18,B89,B85,B9,B44,B58,B33,B54,B75,B37,B95,B55,B47,B10,B17,B7,B1,B4,B26,B48,B94,B28,B64,B41,B74,B81,B50,B79,B22,B93,B91,B25,B29,B59,B70,B62,B3,B87,B77,B32,B63,B42,B45,B92,B5,B8,B12,B82,B38,B39,B86,B43,B24,B71,B16,B56,B66,B96,B40,B35,B78,B30,B13,B99,B61,B20,B72,B53,B88,B67,B90,B31,B0,B49,B6,B83,B57,B51,B97,B68,B23,B80,B27,B36,B11,B34,B15,B60,B98,B73,B65,B84,B14,B52,B2,B76,B21,B69,B19,
R30:,B73,B37,B3,B8,B76,B44,B93,B60,B98,B99,B92,B4,B59,B1,B7,B83,B38,B19,B87,B94,B70,B5,B84,B52,B77,B61,B14,B80,B47,B39,B40,B42,B10,B97,B75,B33,B96,B29,B62,B48,B82,B91,B31,B41,B23,B90,B43,B66,B64,B32,B67,B27,B25,B55,B28,B51,B45,B46,B89,B74,B0,B54,B15,B88,B30,B16,B79,B72,B57,B78,B81,B69,B56,B49,B85,B63,B13,B26,B2,B50,B12,B68,B18,B95,B35,B6,B17,B20,B71,B21,B24,B36,B86,B22,B65,B9,B58,B11,B34,B53,
R31:,B82,B10,B91,B64,B0,B57,B22,B56,B73,B70,B99,B34,B65,B30,B28,B2,B6,B19,B94,B41,B79,B67,B78,B33,B66,B44,B59,B81,B35,B15,B77,B80,B83,B87,B11,B20,B85,B96,B18,B39,B26,B9,B60,B68,B61,B29,B1,B5,B25,B12,B42,B90,B36,B17,B3,B69,B72,B47,B32,B46,B16,B74,B55,B62,B24,B51,B23,B13,B45,B49,B89,B75,B84,B86,B52,B37,B95,B40,B50,B97,B7,B38,B21,B63,B92,B14,B58,B93,B4,B27,B76,B71,B88,B31,B43,B98,B54,B8,B48,B53,
R32:,B65,B28,B94,B76,B77,B18,B46,B70,B98,B64,B23,B68,B61,B35,B1,B34,B16,B73,B54,B67,B10,B59,B2,B86,B48,B62,B43,B4,B83,B71,B53,B79,B69,B51,B75,B56,B55,B50,B84,B25,B80,B37,B19,B87,B49,B8,B36,B41,B17,B93,B3,B6,B5,B85,B97,B99,B95,B29,B88,B14,B15,B92,B13,B91,B74,B22,B89,B31,B20,B21,B96,B42,B72,B90,B58,B60,B24,B30,B82,B9,B78,B33,B47,B52,B66,B81,B32,B39,B11,B12,B57,B7,B27,B44,B0,B63,B40,B38,B26,B45,
R33:,B2,B11,B57,B17,B73,B69,B9,B88,B96,B27,B45,B26,B79,B7,B1,B66,B89,B84,B53,B46,B72,B60,B16,B40,B97,B99,B86,B14,B30,B39,B48,B13,B19,B74,B43,B38,B44,B24,B55,B15,B42,B67,B87,B35,B33,B75,B59,B41,B52,B37,B3,B78,B8,B77,B12,B0,B82,B20,B92,B90,B63,B21,B98,B61,B65,B4,B95,B36,B10,B76,B51,B93,B68,B81,B70,B50,B31,B47,B64,B22,B29,B80,B56,B85,B32,B91,B6,B71,B5,B25,B28,B49,B34,B18,B62,B54,B23,B58,B83,B94,
R34:,B64,B17,B32,B96,B88,B94,B7,B84,B58,B34,B70,B68,B66,B57,B45,B2,B16,B4,B15,B52,B54,B87,B36,B28,B90,B6,B79,B30,B71,B51,B33,B86,B75,B77,B55,B20,B93,B42,B0,B95,B35,B44,B39,B73,B56,B85,B50,B29,B82,B97,B61,B72,B65,B43,B63,B10,B67,B74,B1,B92,B18,B91,B22,B80,B62,B81,B47,B14,B83,B98,B89,B5,B12,B37,B13,B9,B78,B46,B59,B24,B27,B31,B21,B11,B23,B8,B53,B3,B76,B60,B26,B25,B38,B41,B48,B19,B49,B69,B40,B99,
R35:,B65,B4,B26,B68,B96,B67,B14,B66,B60,B37,B40,B20,B8,B76,B30,B61,B87,B73,B99,B55,B69,B41,B28,B21,B31,B89,B56,B94,B85,B82,B27,B57,B64,B59,B44,B72,B6,B33,B10,B70,B81,B98,B47,B52,B50,B25,B35,B53,B71,B38,B95,B90,B93,B92,B45,B84,B42,B24,B49,B58,B3,B74,B80,B86,B63,B78,B1,B11,B17,B12,B36,B22,B83,B2,B97,B19,B46,B43,B13,B54,B62,B91,B15,B77,B75,B32,B39,B48,B16,B51,B7,B0,B18,B79,B34,B23,B5,B9,B29,B88,
R36:,B25,B28,B56,B60,B63,B91,B66,B57,B42,B32,B13,B16,B64,B29,B68,B87,B15,B21,B75,B46,B8,B94,B37,B84,B7,B82,B43,B99,B18,B44,B71,B27,B17,B51,B55,B72,B5,B49,B83,B20,B41,B1,B52,B74,B19,B45,B92,B53,B96,B23,B6,B70,B38,B33,B31,B54,B73,B81,B62,B93,B12,B78,B80,B26,B40,B61,B69,B34,B58,B35,B77,B97,B50,B36,B0,B14,B4,B98,B9,B24,B65,B88,B95,B11,B30,B85,B48,B3,B59,B89,B76,B90,B10,B86,B2,B79,B47,B22,B39,B67,
R37:,B57,B24,B63,B80,B2,B82,B71,B35,B40,B39,B49,B23,B97,B19,B48,B55,B73,B87,B52,B99,B43,B20,B96,B58,B26,B1,B81,B45,B94,B12,B76,B9,B66,B59,B98,B54,B68,B33,B56,B21,B60,B79,B28,B85,B22,B3,B7,B65,B77,B31,B88,B84,B30,B42,B46,B34,B78,B16,B67,B75,B5,B93,B15,B90,B25,B74,B14,B13,B72,B18,B11,B83,B8,B0,B50,B53,B6,B70,B10,B69,B38,B95,B47,B29,B64,B61,B89,B41,B91,B36,B32,B92,B44,B17,B4,B62,B51,B37,B86,B27,
R38:,B82,B0,B79,B84,B5,B7,B81,B29,B35,B48,B40,B55,B89,B90,B19,B77,B93,B61,B62,B12,B18,B88,B27,B16,B95,B49,B56,B25,B91,B26,B36,B21,B57,B1,B97,B15,B42,B28,B30,B9,B69,B67,B24,B34,B60,B3,B85,B8,B32,B92,B96,B80,B64,B17,B58,B52,B50,B68,B10,B22,B45,B75,B47,B74,B63,B23,B11,B41,B72,B71,B6,B4,B70,B2,B51,B65,B76,B37,B86,B46,B99,B83,B33,B39,B94,B87,B54,B66,B53,B98,B38,B43,B44,B13,B20,B14,B31,B59,B78,B73,
R39:,B61,B9,B32,B8,B94,B85,B86,B95,B98,B68,B74,B84,B87,B35,B39,B46,B73,B88,B80,B51,B65,B13,B29,B6,B79,B48,B36,B40,B77,B15,B92,B21,B54,B97,B1,B75,B60,B93,B41,B52,B67,B5,B83,B62,B66,B55,B2,B4,B22,B58,B81,B57,B49,B78,B24,B91,B44,B89,B7,B45,B11,B17,B18,B33,B16,B59,B26,B42,B30,B82,B53,B14,B38,B31,B71,B63,B56,B96,B50,B0,B64,B28,B20,B76,B3,B99,B47,B27,B12,B25,B34,B90,B43,B37,B23,B10,B72,B69,B19,B70,
R40:,B37,B4,B59,B81,B91,B64,B13,B54,B16,B85,B55,B25,B52,B61,B88,B90,B70,B76,B60,B43,B62,B33,B87,B66,B20,B48,B77,B11,B86,B35,B14,B82,B18,B79,B93,B96,B65,B97,B68,B94,B71,B50,B72,B49,B32,B47,B26,B34,B36,B27,B53,B19,B95,B28,B80,B6,B12,B63,B30,B56,B22,B23,B8,B92,B0,B7,B29,B57,B41,B67,B5,B45,B44,B99,B69,B10,B74,B3,B51,B1,B84,B42,B98,B17,B78,B40,B31,B21,B73,B39,B38,B58,B75,B2,B15,B9,B83,B24,B46,B89,
R41:,B7,B65,B79,B20,B77,B80,B9,B61,B26,B10,B83,B91,B0,B24,B17,B98,B97,B62,B33,B60,B95,B66,B81,B34,B44,B4,B74,B3,B38,B93,B89,B23,B21,B25,B51,B35,B31,B50,B47,B2,B18,B39,B96,B69,B22,B82,B87,B14,B70,B16,B45,B19,B84,B48,B8,B5,B99,B57,B94,B42,B58,B72,B13,B88,B71,B43,B76,B28,B75,B59,B53,B85,B52,B78,B11,B36,B41,B37,B86,B46,B15,B27,B90,B64,B56,B63,B32,B49,B92,B67,B54,B73,B1,B55,B12,B29,B68,B30,B6,B40,
R42:,B51,B46,B64,B45,B23,B22,B85,B2,B43,B72,B76,B99,B84,B49,B67,B0,B41,B50,B24,B92,B35,B40,B27,B77,B12,B42,B5,B28,B31,B62,B36,B97,B3,B38,B86,B89,B47,B73,B81,B61,B1,B30,B7,B55,B48,B10,B16,B82,B53,B13,B19,B79,B57,B44,B71,B15,B83,B39,B60,B94,B11,B56,B17,B80,B37,B6,B87,B14,B4,B78,B93,B59,B68,B21,B58,B66,B96,B8,B91,B34,B70,B95,B90,B25,B20,B54,B29,B65,B98,B18,B74,B88,B32,B9,B63,B33,B52,B26,B75,B69,
R43:,B55,B17,B90,B61,B44,B75,B42,B43,B77,B21,B2,B72,B0,B25,B34,B9,B70,B71,B73,B23,B76,B38,B59,B89,B56,B50,B11,B7,B13,B20,B88,B62,B54,B33,B84,B5,B86,B95,B39,B74,B94,B36,B46,B30,B92,B51,B3,B26,B41,B31,B78,B67,B4,B85,B6,B14,B97,B19,B32,B58,B57,B80,B28,B16,B66,B22,B15,B93,B68,B98,B8,B69,B27,B12,B99,B60,B82,B37,B18,B52,B48,B47,B83,B35,B24,B40,B49,B91,B87,B45,B1,B64,B63,B79,B65,B81,B53,B96,B10,B29,
R44:,B57,B75,B59,B52,B83,B66,B90,B55,B24,B31,B46,B53,B65,B72,B43,B9,B21,B85,B62,B86,B11,B18,B25,B34,B61,B44,B5,B3,B38,B67,B10,B4,B32,B97,B8,B7,B16,B81,B51,B60,B78,B70,B26,B35,B94,B33,B89,B69,B64,B80,B49,B37,B48,B99,B47,B77,B1,B20,B50,B82,B15,B68,B29,B30,B23,B76,B19,B12,B91,B45,B42,B14,B13,B96,B87,B63,B73,B93,B40,B0,B58,B88,B79,B39,B92,B41,B56,B17,B28,B95,B98,B54,B74,B22,B6,B36,B84,B27,B71,B2,
